,Game_result,Citizen,Mafia,Don,Sheriff
4865,город,"[(1, 'zorgan'), (2, 'Гость'), (3, 'Светлая'), (4, 'Александр'), (5, 'Гость'), (8, 'Сахара')]","[(6, 'Дорога'), (10, 'Гость')]","(9, 'Гость')","(7, 'Док')"
4866,мафия,"[(2, 'Сахара'), (3, 'Санчес'), (4, 'Каменская'), (8, 'Гость'), (9, 'Гость'), (10, 'Гость')]","[(1, 'Sub-Zero'), (7, 'Arsenal')]","(5, 'Moss')","(6, 'Док')"
4867,мафия,"[(1, 'Гость'), (2, 'Сахара'), (3, 'Санчес'), (4, 'Каменская'), (6, 'zorgan'), (7, 'Arsenal')]","[(5, 'Moss'), (10, 'Sub-Zero')]","(9, 'Гость')","(8, 'Док')"
4868,мафия,"[(1, 'Arsenal'), (3, 'Гость'), (4, 'Каменская'), (6, 'zorgan'), (8, 'Sub-Zero'), (9, 'Moss')]","[(5, 'Док'), (10, 'Сахара')]","(7, 'Санчес')","(2, 'Гость')"
4869,город,"[(1, 'Каменская'), (2, 'Светлая'), (3, 'Гость'), (8, 'Fox'), (9, 'Гость'), (10, 'Сахара')]","[(5, 'Александр'), (6, 'Док')]","(7, 'Arsenal')","(4, 'Sub-Zero')"
4870,город,"[(1, 'Док'), (2, 'Светлая'), (5, 'Майор Ковальский'), (7, 'Sub-Zero'), (9, 'Каменская'), (10, 'Александр')]","[(4, 'Гость'), (8, 'Moss')]","(6, 'Гость')","(3, 'Сахара')"
4871,город,"[(1, 'Гость'), (2, 'Светлая'), (3, 'Сахара'), (6, 'Гость'), (7, 'Александр'), (9, 'Каменская')]","[(4, 'Гость'), (10, 'Гость')]","(5, 'Майор Ковальский')","(8, 'Moss')"
4872,мафия,"[(2, 'Sub-Zero'), (3, 'Док'), (4, 'Каменская'), (6, 'Moss'), (9, 'Гость'), (10, 'Гость')]","[(5, 'Александр'), (8, 'zorgan')]","(7, 'Fox')","(1, 'Светлая')"
4873,мафия,"[(1, 'Гость'), (2, 'Гость'), (3, 'Александр'), (4, 'Fox'), (5, 'Гость'), (8, 'Каменская')]","[(7, 'zorgan'), (9, 'Moss')]","(10, 'Док')","(6, 'Гость')"
4874,мафия,"[(1, 'Док'), (2, 'Гость'), (5, 'Гость'), (6, 'Sub-Zero'), (9, 'Moss'), (10, 'Светлая')]","[(7, 'Гость'), (8, 'Каменская')]","(3, 'Fox')","(4, 'Александр')"
4875,мафия,"[(1, 'Гость'), (2, 'Гость'), (3, 'Fox'), (5, 'Док'), (6, 'Гость'), (7, 'Гость')]","[(4, 'Sub-Zero'), (8, 'Гость')]","(10, 'Светлая')","(9, 'Moss')"
4876,мафия,"[(2, 'Радио'), (3, 'Sub-Zero'), (5, 'Гость'), (6, 'Сахара'), (7, 'Fox'), (8, 'Гость')]","[(1, 'Майор Ковальский'), (9, 'Гость')]","(10, 'Док')","(4, 'Moss')"
4877,мафия,"[(3, 'Рапсодия'), (4, 'Александр'), (7, 'Док'), (8, 'Гость'), (9, 'Fox'), (10, 'Гость')]","[(2, 'zorgan'), (5, 'Майор Ковальский')]","(6, 'Гость')","(1, 'Гость')"
4878,мафия,"[(1, 'Жэ'), (3, 'Александр'), (5, 'NaLaбутенах'), (8, 'Гость'), (9, 'Джульетта'), (10, 'Гость')]","[(2, 'Майор Ковальский'), (4, 'Гость')]","(7, 'Гость')","(6, 'Гость')"
4879,мафия,"[(3, 'Майор Ковальский'), (4, 'Гость'), (6, 'Гость'), (7, 'Тигра'), (8, 'Гость'), (9, 'Гость')]","[(1, 'Джульетта'), (10, 'Гость')]","(2, 'Рапсодия')","(5, 'NaLaбутенах')"
4880,город,"[(1, 'Март'), (3, 'Майор Ковальский'), (4, 'Док'), (5, 'Сахара'), (7, 'Каменская'), (8, 'Fox')]","[(9, 'Moss'), (10, 'Ангел')]","(2, 'Sub-Zero')","(6, 'Arsenal')"
4881,мафия,"[(2, 'Евсейка2'), (3, 'Гость'), (4, 'Каменская'), (6, 'Moss'), (8, 'Март'), (9, 'Fox')]","[(7, 'Гость'), (10, 'Гость')]","(1, 'Док')","(5, 'Сахара')"
4882,мафия,"[(1, 'Гость'), (2, 'Евсейка2'), (4, 'Каменская'), (5, 'Профессор'), (8, 'Гость'), (9, 'Рапсодия')]","[(3, 'Sub-Zero'), (6, 'Майор Ковальский')]","(7, 'Ангел')","(10, 'Гость')"
4883,город,"[(1, 'Гость'), (4, 'Fox'), (5, 'Сахара'), (8, 'Рапсодия'), (9, 'Док'), (10, 'Moss')]","[(2, 'zorgan'), (6, 'Профессор')]","(3, 'Гость')","(7, 'Гость')"
4884,город,"[(2, 'Рапсодия'), (3, 'Майор Ковальский'), (4, 'Fox'), (5, 'Сахара'), (8, 'Гость'), (9, 'Гость')]","[(6, 'Moss'), (10, 'Док')]","(1, 'Богом данная')","(7, 'zorgan')"
4885,мафия,"[(1, 'Гость'), (2, 'Тигра'), (5, 'NaLaбутенах'), (7, 'Гость'), (8, 'Гость'), (9, 'Гость')]","[(3, 'Александр'), (6, 'Fox')]","(10, 'Рапсодия')","(4, 'Moss')"
4886,мафия,"[(3, 'Гость'), (4, 'Гость'), (5, 'Гость'), (6, 'Рапсодия'), (9, 'Moss'), (10, 'Sub-Zero')]","[(7, 'NaLaбутенах'), (8, 'Док')]","(2, 'Гость')","(1, 'Arsenal')"
4887,мафия,"[(1, 'Гость'), (3, 'Тигра'), (4, 'Гость'), (6, 'NaLaбутенах'), (9, 'Moss'), (10, 'Док')]","[(7, 'Гость'), (8, 'Александр')]","(2, 'Гость')","(5, 'Гость')"
4888,мафия,"[(1, 'Sub-Zero'), (2, 'Гость'), (4, 'Александр'), (6, 'Гость'), (7, 'Гость'), (10, 'Гость')]","[(3, 'Гость'), (8, 'Гость')]","(9, 'Moss')","(5, 'NaLaбутенах')"
4889,город,"[(1, 'Док'), (2, 'Радио'), (6, 'Гость'), (7, 'Гость'), (8, 'Гость'), (9, 'Сахара')]","[(4, 'Sub-Zero'), (5, 'Moss')]","(3, 'Майор Ковальский')","(10, 'Гость')"
4890,город,"[(2, 'Гость'), (3, 'Тигра'), (4, 'Гость'), (5, 'Док'), (8, 'Гость'), (10, 'Arsenal')]","[(6, 'Гость'), (9, 'Гость')]","(7, 'Майор Ковальский')","(1, 'Fox')"
4891,мафия,"[(1, 'Гость'), (6, 'Док'), (7, 'Гость'), (8, 'Тигра'), (9, 'Arsenal'), (10, 'Гость')]","[(2, 'Радио'), (4, 'Fox')]","(3, 'Moss')","(5, 'Майор Ковальский')"
4892,город,"[(1, 'Гость'), (3, 'Moss'), (5, 'Док'), (6, 'Fox'), (7, 'Гость'), (8, 'Тигра')]","[(2, 'Радио'), (4, 'Sub-Zero')]","(9, 'Гость')","(10, 'Гость')"
4893,город,"[(2, 'Рапсодия'), (3, 'Док'), (4, 'Moss'), (7, 'Fox'), (8, 'Гость'), (9, 'Майор Ковальский')]","[(5, 'Сахара'), (10, 'Sub-Zero')]","(6, 'Гость')","(1, 'Гость')"
4894,город,"[(1, 'Сахара'), (2, 'Каменская'), (4, 'Гость'), (7, 'Гость'), (9, 'Гость'), (10, 'Гость')]","[(3, 'Гость'), (8, 'Люси')]","(5, 'Майор Ковальский')","(6, 'Маэстро')"
4895,мафия,"[(1, 'Гость'), (4, 'Гость'), (5, 'Sub-Zero'), (6, 'Александр'), (9, 'Сахара'), (10, 'Гость')]","[(2, 'Каменская'), (3, 'NaLaбутенах')]","(7, 'Fox')","(8, 'Гость')"
4896,мафия,"[(2, 'Fox'), (3, 'Каменская'), (4, 'Sub-Zero'), (5, 'Майор Ковальский'), (8, 'Сахара'), (9, 'Ангел')]","[(1, 'Гость'), (6, 'Док')]","(10, 'Гость')","(7, 'Гость')"
4897,город,"[(1, 'Гость'), (2, 'Радио'), (4, 'Arsenal'), (5, 'Рапсодия'), (6, 'Гость'), (9, 'Ангел')]","[(3, 'Майор Ковальский'), (10, 'Профессор')]","(7, 'Жэ')","(8, 'Сахара')"
4898,город,"[(1, 'Жэ'), (2, 'Sub-Zero'), (3, 'zorgan'), (6, 'Сахара'), (7, 'Гость'), (8, 'Гость')]","[(4, 'Александр'), (10, 'Гость')]","(9, 'Arsenal')","(5, 'Рапсодия')"
4899,город,"[(1, 'Fox'), (3, 'Майор Ковальский'), (4, 'Sub-Zero'), (7, 'Сахара'), (8, 'Док'), (9, 'zorgan')]","[(2, 'Ангел'), (6, 'Рапсодия')]","(10, 'Жэ')","(5, 'Гость')"
4900,город,"[(1, 'Гость'), (2, 'Гость'), (5, 'Сахара'), (7, 'Гость'), (8, 'Жэ'), (9, 'Гость')]","[(4, 'Гость'), (6, 'Рапсодия')]","(10, 'Александр')","(3, 'zorgan')"
4901,город,"[(1, 'Sub-Zero'), (2, 'Fox'), (5, 'Майор Ковальский'), (7, 'Гость'), (9, 'Ангел'), (10, 'Гость')]","[(4, 'Жэ'), (8, 'Гость')]","(3, 'zorgan')","(6, 'Сахара')"
4902,город,"[(1, 'Гость'), (2, 'Гость'), (6, 'Александр'), (7, 'Джульетта'), (8, 'Радио'), (9, 'Fox')]","[(3, 'Гость'), (4, 'Гость')]","(5, 'Майор Ковальский')","(10, 'Жэ')"
4903,город,"[(1, 'Гость'), (2, 'Fox'), (3, 'Александр'), (5, 'Сахара'), (8, 'Радио'), (9, 'Гость')]","[(4, 'Sub-Zero'), (6, 'Гость')]","(7, 'Джульетта')","(10, 'Ангел')"
4904,город,"[(1, 'Arsenal'), (2, 'Гость'), (3, 'Гость'), (5, 'Sub-Zero'), (8, 'Александр'), (10, 'Жэ')]","[(4, 'Гость'), (9, 'Док')]","(7, 'Маэстро')","(6, 'Майор Ковальский')"
4905,мафия,"[(2, 'Радио'), (3, 'Жэ'), (5, 'Сахара'), (6, 'Джульетта'), (7, 'СПИ'), (10, 'Гость')]","[(8, 'Гость'), (9, 'Fox')]","(1, 'Гость')","(4, 'Майор Ковальский')"
4906,мафия,"[(1, 'Жэ'), (3, 'Амика'), (4, 'Джульетта'), (5, 'Сахара'), (7, 'Гость'), (9, 'Sub-Zero')]","[(6, 'Гость'), (10, 'Fox')]","(2, 'Радио')","(8, 'Гость')"
4907,мафия,"[(3, 'Гость'), (4, 'Гость'), (7, 'Сахара'), (8, 'Джульетта'), (9, 'Гость'), (10, 'Док')]","[(1, 'Майор Ковальский'), (2, 'Гость')]","(6, 'Гость')","(5, 'Fox')"
4908,город,"[(1, 'Гость'), (3, 'Майор Ковальский'), (6, 'Гость'), (7, 'Сахара'), (8, 'Джульетта'), (9, 'Александр')]","[(5, 'Fox'), (10, 'Гость')]","(4, 'Гость')","(2, 'Sub-Zero')"
4909,город,"[(1, 'Док'), (2, 'Гость'), (3, 'Sub-Zero'), (5, 'Fox'), (7, 'Сахара'), (9, 'Александр')]","[(8, 'Гость'), (10, 'Джульетта')]","(4, 'Гость')","(6, 'Гость')"
4910,мафия,"[(1, 'Сахара'), (2, 'Радио'), (5, 'Док'), (6, 'Гость'), (8, 'Жэ'), (9, 'Гость')]","[(3, 'Рапсодия'), (4, 'Аноним')]","(10, 'Гость')","(7, 'zorgan')"
4911,мафия,"[(1, 'Рапсодия'), (4, 'Жэ'), (5, 'Гость'), (7, 'Амика'), (9, 'Гость'), (10, 'Аноним')]","[(2, 'Радио'), (8, 'Гость')]","(6, 'zorgan')","(3, 'Док')"
4912,мафия,"[(1, 'Майор Ковальский'), (2, 'Жэ'), (4, 'Гость'), (6, 'Гость'), (9, 'Гость'), (10, 'Док')]","[(3, 'Александр'), (7, 'Fox')]","(5, 'Sub-Zero')","(8, 'Ангел')"
4913,мафия,"[(1, 'Sub-Zero'), (3, 'Гость'), (6, 'Гость'), (7, 'Гость'), (8, 'Майор Ковальский'), (10, 'Рапсодия')]","[(4, 'СПИ'), (5, 'Гость')]","(2, 'Гость')","(9, 'Гость')"
4914,мафия,"[(1, 'Гость'), (2, 'Радио'), (5, 'Гость'), (8, 'Гость'), (9, 'Гость'), (10, 'Александр')]","[(4, 'Тигра'), (7, 'Moss')]","(6, 'Fox')","(3, 'СПИ')"
4915,город,"[(1, 'Радио'), (2, 'Moss'), (4, 'Ангел'), (6, 'Власова'), (8, 'Гость'), (10, 'Маэстро')]","[(5, 'Профессор'), (7, 'СПИ')]","(3, 'Гость')","(9, 'Luna')"
4916,мафия,"[(3, 'Тигра'), (4, 'Гость'), (6, 'Luna'), (7, 'Маэстро'), (8, 'Комфорка'), (9, 'Власова')]","[(2, 'Ангел'), (5, 'Александр')]","(1, 'Moss')","(10, 'Гость')"
4917,мафия,"[(1, 'Радио'), (2, 'Власова'), (4, 'Гость'), (6, 'Александр'), (7, 'Тигра'), (10, 'Гость')]","[(5, 'Ангел'), (9, 'Moss')]","(3, 'Профессор')","(8, 'Гость')"
4918,город,"[(1, 'Sub-Zero'), (2, 'Жэ'), (3, 'Каменская'), (4, 'zorgan'), (7, 'Дорога'), (9, 'Гость')]","[(5, 'Moss'), (8, 'Сахара')]","(10, 'Гость')","(6, 'Рапсодия')"
4919,город,"[(1, 'Sub-Zero'), (2, 'Гость'), (3, 'Сахара'), (4, 'Дорога'), (5, 'Каменская'), (8, 'Гость')]","[(7, 'Жэ'), (10, 'Гость')]","(6, 'Luna')","(9, 'Ангел')"
4920,мафия,"[(3, 'Гость'), (5, 'Джульетта'), (6, 'Рапсодия'), (7, 'Luna'), (9, 'Каменская'), (10, 'Ангел')]","[(1, 'Гость'), (8, 'Moss')]","(4, 'Дорога')","(2, 'Сахара')"
4921,город,"[(1, 'Fox'), (4, 'Джульетта'), (6, 'Sub-Zero'), (7, 'Рапсодия'), (9, 'Arsenal'), (10, 'Ангел')]","[(5, 'Гость'), (8, 'Гость')]","(2, 'Moss')","(3, 'Каменская')"
4922,город,"[(1, 'zorgan'), (3, 'Каменская'), (4, 'Дорога'), (5, 'Arsenal'), (7, 'Александр'), (10, 'Гость')]","[(6, 'Fox'), (8, 'Сахара')]","(9, 'Гость')","(2, 'Sub-Zero')"
4923,город,"[(2, 'Сахара'), (4, 'Амика'), (6, 'Ангел'), (7, 'Гость'), (8, 'zorgan'), (10, 'Гость')]","[(3, 'Luna'), (5, 'Март')]","(9, 'Arsenal')","(1, 'Богом данная')"
4924,мафия,"[(1, 'Евсейка2'), (2, 'Гость'), (3, 'Гость'), (5, 'Александр'), (6, 'Гость'), (7, 'Sub-Zero')]","[(4, 'Гость'), (9, 'Гость')]","(10, 'Гость')","(8, 'Катерок')"
4925,мафия,"[(1, 'Гость'), (2, 'Катерок'), (3, 'Гость'), (4, 'Гость'), (7, 'Март'), (8, 'Гость')]","[(5, 'Гость'), (6, 'Александр')]","(10, 'Амика')","(9, 'Luna')"
4926,мафия,"[(2, 'Катерок'), (3, 'Александр'), (5, 'Гость'), (6, 'Гость'), (8, 'Luna'), (10, 'Гость')]","[(7, 'Ангел'), (9, 'Амика')]","(4, 'Гость')","(1, 'Гость')"
4927,город,"[(1, 'Sub-Zero'), (3, 'Евсейка2'), (4, 'Док'), (6, 'Fox'), (7, 'Гость'), (8, 'Гость')]","[(5, 'zorgan'), (10, 'Гость')]","(9, 'NaLaбутенах')","(2, 'Сахара')"
4928,город,"[(2, 'NaLaбутенах'), (3, 'Док'), (5, 'Юпитер'), (6, 'Рапсодия'), (8, 'Богом данная'), (10, 'Гость')]","[(7, 'Сахара'), (9, 'Гость')]","(4, 'Sub-Zero')","(1, 'Евсейка2')"
4929,мафия,"[(3, 'Сахара'), (5, 'СПИ'), (6, 'Рапсодия'), (7, 'Fox'), (8, 'Гость'), (9, 'Гость')]","[(1, 'Юпитер'), (10, 'Богом данная')]","(2, 'Sub-Zero')","(4, 'Александр')"
4930,мафия,"[(1, 'Евсейка2'), (3, 'NaLaбутенах'), (4, 'Богом данная'), (5, 'Гость'), (9, 'СПИ'), (10, 'Сахара')]","[(6, 'Рапсодия'), (7, 'Fox')]","(8, 'Гость')","(2, 'Александр')"
4931,мафия,"[(1, 'Сахара'), (3, 'Arsenal'), (4, 'Sub-Zero'), (5, 'Александр'), (7, 'Богом данная'), (9, 'Гость')]","[(2, 'Гость'), (10, 'Гость')]","(6, 'Рапсодия')","(8, 'СПИ')"
4932,мафия,"[(1, 'NaLaбутенах'), (3, 'Гость'), (4, 'Гость'), (6, 'Sub-Zero'), (7, 'Евсейка2'), (8, 'Амика')]","[(2, 'Сахара'), (9, 'Arsenal')]","(10, 'Гость')","(5, 'Александр')"
4933,мафия,"[(2, 'Sub-Zero'), (3, 'Гость'), (4, 'Гость'), (5, 'Катерок'), (8, 'Март'), (10, 'Гость')]","[(1, 'Гость'), (7, 'Гость')]","(9, 'Александр')","(6, 'Богом данная')"
4934,город,"[(1, 'Богом данная'), (2, 'Сахара'), (3, 'Luna'), (5, 'Док'), (6, 'Arsenal'), (10, 'Гость')]","[(4, 'Март'), (8, 'zorgan')]","(7, 'Ангел')","(9, 'Катерок')"
4935,мафия,"[(1, 'Гость'), (2, 'zorgan'), (3, 'Sub-Zero'), (5, 'Евсейка2'), (6, 'Гость'), (8, 'NaLaбутенах')]","[(7, 'Док'), (9, 'Гость')]","(10, 'Fox')","(4, 'Сахара')"
4936,город,"[(2, 'Сахара'), (3, 'Luna'), (4, 'Евсейка2'), (6, 'Гость'), (8, 'Док'), (10, 'Гость')]","[(7, 'zorgan'), (9, 'Ангел')]","(5, 'Амика')","(1, 'Fox')"
4937,мафия,"[(1, 'Sub-Zero'), (2, 'Гость'), (3, 'Рапсодия'), (5, 'Гость'), (8, 'Катерок'), (10, 'Маэстро')]","[(4, 'Александр'), (6, 'Богом данная')]","(7, 'Сахара')","(9, 'Fox')"
4938,мафия,"[(3, 'Гость'), (4, 'Гость'), (6, 'Комфорка'), (7, 'Катерок'), (9, 'Гость'), (10, 'Гость')]","[(5, 'Гость'), (8, 'Жэ')]","(2, 'Рапсодия')","(1, 'Fox')"
4939,мафия,"[(1, 'Жэ'), (3, 'Сахара'), (4, 'Гость'), (5, 'Гость'), (6, 'Александр'), (10, 'Luna')]","[(2, 'Радио'), (8, 'Sub-Zero')]","(9, 'Arsenal')","(7, 'Катерок')"
4940,город,"[(2, 'Радио'), (3, 'Гость'), (5, 'Гость'), (6, 'Fox'), (8, 'Гость'), (10, 'Sub-Zero')]","[(7, 'Александр'), (9, 'Катерок')]","(4, 'Жэ')","(1, 'Сахара')"
4941,город,"[(1, 'Sub-Zero'), (3, 'Сахара'), (4, 'Док'), (5, 'Майор Ковальский'), (6, 'Рапсодия'), (9, 'Moss')]","[(8, 'Александр'), (10, 'Жэ')]","(7, 'Гость')","(2, 'Arsenal')"
4942,город,"[(1, 'Sub-Zero'), (2, 'Сахара'), (3, 'Жэ'), (4, 'Евсейка2'), (5, 'Гость'), (6, 'Богом данная')]","[(7, 'Fox'), (9, 'Гость')]","(10, 'Энн')","(8, 'Гость')"
4943,мафия,"[(1, 'Гость'), (3, 'Рапсодия'), (4, 'Сахара'), (7, 'Ник'), (8, 'Гость'), (10, 'Светлая')]","[(6, 'Fox'), (9, 'Док')]","(2, 'Александр')","(5, 'Гость')"
4944,город,"[(3, 'Гость'), (4, 'Александр'), (5, 'Moss'), (8, 'StarSky'), (9, 'Гость'), (10, 'Светлая')]","[(1, 'Arsenal'), (6, 'Ник')]","(7, 'Каменская')","(2, 'Рапсодия')"
4945,мафия,"[(1, 'Жэ'), (2, 'Светлая'), (4, 'Сахара'), (5, 'Александр'), (6, 'Гость'), (7, 'Ник')]","[(3, 'Рапсодия'), (8, 'Moss')]","(9, 'Fox')","(10, 'StarSky')"
4946,город,"[(1, 'Гость'), (2, 'Док'), (3, 'Рапсодия'), (5, 'Майор Ковальский'), (9, 'Жэ'), (10, 'StarSky')]","[(6, 'Ник'), (7, 'Гость')]","(8, 'Moss')","(4, 'Сахара')"
4947,город,"[(2, 'Рапсодия'), (3, 'Moss'), (5, 'Майор Ковальский'), (7, 'Каменская'), (9, 'Док'), (10, 'Жэ')]","[(1, 'Гость'), (8, 'StarSky')]","(4, 'Александр')","(6, 'Ник')"
4948,мафия,"[(1, 'Светлая'), (2, 'Рапсодия'), (5, 'Александр'), (7, 'Жэ'), (8, 'Каменская'), (10, 'Гость')]","[(3, 'Сахара'), (6, 'Гость')]","(4, 'Moss')","(9, 'Док')"
4949,город,"[(3, 'Богом данная'), (4, 'Sub-Zero'), (5, 'Евсейка2'), (7, 'Гость'), (9, 'Светлая'), (10, 'Сахара')]","[(1, 'Ник'), (2, 'Moss')]","(6, 'Гость')","(8, 'Жэ')"
4950,мафия,"[(4, 'Каменская'), (6, 'Гость'), (7, 'Сахара'), (8, 'Moss'), (9, 'Ник'), (10, 'Светлая')]","[(3, 'Рапсодия'), (5, 'Жэ')]","(2, 'Гость')","(1, 'StarSky')"
4951,мафия,"[(1, 'Moss'), (4, 'Гость'), (5, 'Sub-Zero'), (6, 'Светлая'), (8, 'Ангел'), (10, 'Luna')]","[(2, 'Жэ'), (7, 'Док')]","(3, 'Рапсодия')","(9, 'Гость')"
4952,город,"[(1, 'Гость'), (2, 'Жэ'), (3, 'Док'), (6, 'Светлая'), (8, 'Fox'), (10, 'Luna')]","[(4, 'Майор Ковальский'), (9, 'Гость')]","(5, 'Moss')","(7, 'Александр')"
4953,город,"[(2, 'Сахара'), (3, 'Sub-Zero'), (6, 'Fox'), (7, 'Док'), (9, 'Александр'), (10, 'Moss')]","[(4, 'Майор Ковальский'), (8, 'Гость')]","(5, 'Рапсодия')","(1, 'Гость')"
